mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_border_count,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
51.57213258743286,0.36924724967973804,0.18136254946390787,0.044986074324543476,32,8,500,3,0.1,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",0.7107256569531484,0.7041354564545199,0.7047927957115928,0.7065513030397538,0.0029638878375569896,62,1.0,1.0,1.0,1.0,0.0
48.87881779670715,0.4130330882224322,0.08726366360982259,0.012948047476936193,32,8,500,5,0.03,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 5, 'learning_rate': 0.03}",0.72198062440634,0.7101524362797244,0.7144571748350612,0.715530078507042,0.004888070533224415,12,0.999713569802993,0.999842762235351,0.9996169342615099,0.9997244220999514,9.251269355875665e-05
49.582138776779175,0.36755831132524097,0.10993107159932454,0.021104192492424134,32,8,500,5,0.05,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 5, 'learning_rate': 0.05}",0.7145416163720644,0.7179441954976455,0.7128924658341187,0.7151260925679429,0.0021033627783465735,15,0.9999770120227122,0.9999903450495391,0.9999866799683259,0.9999846790135257,5.624071252288262e-06
44.35677099227905,3.432607009666764,0.07643723487854004,0.02411670694339933,32,8,500,5,0.1,"{'border_count': 32, 'depth': 8, 'iterations': 500, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.7120668463493008,0.7176961673216448,0.7122371288878416,0.7140000475195958,0.002614475757401105,24,1.0,1.0,1.0,1.0,0.0
66.21493180592854,0.34986484424556424,0.07504717508951823,0.004097914426258839,32,8,800,1,0.03,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 1, 'learning_rate': 0.03}",0.7053590621227905,0.7159985522503505,0.7119683671065034,0.7111086604932148,0.004385887150038588,39,0.9999995402404542,1.0,1.0,0.999999846746818,2.167327283517834e-07
66.24342290560405,0.5976779243397294,0.07727328936258952,0.024574035710798716,32,8,800,1,0.05,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7075766177408124,0.709814383062064,0.7115136810791706,0.7096348939606822,0.001612302532756006,48,1.0,1.0,1.0,1.0,0.0
64.10822288195293,0.7656648940388595,0.15056292215983072,0.034163325586993275,32,8,800,1,0.1,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7090960199745358,0.7159801797928689,0.7004649946983977,0.7085137314886008,0.006347416116791892,52,1.0,1.0,1.0,1.0,0.0
69.19110218683879,2.070130742661214,0.18021933237711588,0.08633664109204776,32,8,800,3,0.03,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.03}",0.7155814974655195,0.7247217950625857,0.7188346783694628,0.719712656965856,0.0037828027398149455,2,0.9999944828854509,0.999996321923634,0.9999940289513185,0.9999949445868012,9.913985449766459e-07
69.22804435094197,1.560986687505688,0.1378777027130127,0.09526695816545777,32,8,800,3,0.05,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.7112364112711352,0.7161547181389436,0.7065581556314797,0.7113164283471862,0.003918188785587899,37,1.0,1.0,1.0,1.0,0.0
74.6775136788686,0.6716630584721831,0.09000198046366374,0.03120293545143937,32,8,800,3,0.1,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",0.7078797632892578,0.7071154690580258,0.7069741841423186,0.7073231388298674,0.0003977968061254016,58,1.0,1.0,1.0,1.0,0.0
71.29467384020488,0.5502850474204989,0.12077514330546062,0.04525034802525896,32,8,800,5,0.03,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.03}",0.720859904499966,0.709514912005115,0.7140356238218661,0.7148034801089823,0.004663290407377196,19,0.9999802303395324,0.9999889657709018,0.9999494757419257,0.9999728906174533,1.6936533239947652e-05
70.40806818008423,0.6533248705147153,0.07619587580362956,0.0255220721698079,32,8,800,5,0.05,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.05}",0.7126566022344583,0.7188664928632189,0.7127194274269557,0.7147475075082109,0.0029126754044212296,22,1.0,1.0,1.0,1.0,0.0
69.36621848742168,1.6361619097779063,0.06852444012959798,0.012330770632130747,32,8,800,5,0.1,"{'border_count': 32, 'depth': 8, 'iterations': 800, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.7095387961998408,0.7158460608532536,0.7131041617577756,0.7128296729369566,0.002582234812020206,29,1.0,1.0,1.0,1.0,0.0
26.879244804382324,0.3683590871138724,0.07513364156087239,0.005621023058015383,64,6,500,1,0.03,"{'border_count': 64, 'depth': 6, 'iterations': 500, 'l2_leaf_reg': 1, 'learning_rate': 0.03}",0.719524226841058,0.7135090842616018,0.7184701932139492,0.7171678347722029,0.002622668894578906,4,0.9975770671938576,0.9987352014896209,0.9984907026178915,0.9982676571004566,0.0004984179898382521
